BioSample,refGenome,Organism,lat,long
SAMN09469364,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469365,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469366,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469367,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469368,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469369,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469370,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469371,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469372,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469373,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469374,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469375,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469376,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469377,GCF_902500615.1,Pungitius_pungitius,NA,NA
SAMN09469378,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469379,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469380,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469381,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469382,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469383,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469384,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469385,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469386,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469387,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469388,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469389,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469390,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469391,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469392,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469393,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469394,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469395,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469396,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469397,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469398,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469399,GCF_902500615.1,Pungitius_sinensis,NA,NA
SAMN09469400,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469401,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469402,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469403,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469404,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469405,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469406,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469407,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469408,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469409,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469410,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469411,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469412,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469413,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469414,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469415,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469416,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469417,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469418,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469419,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469420,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469421,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469422,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469423,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469424,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09469425,GCF_902500615.1,Pungitius_tymensis,NA,NA
SAMN09545661,GCF_011125445.2,Xiphophorus_maculatus,NA,NA
SAMN09786074,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786075,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786076,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786077,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786078,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786079,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786080,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786081,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786082,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786083,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786084,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786085,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786086,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786087,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786088,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786089,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786090,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786091,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786092,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786093,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786094,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786095,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786096,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786097,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786098,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786099,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786100,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786101,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786102,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786103,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786104,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786105,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786106,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786107,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786108,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786109,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786110,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786111,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786112,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786113,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786114,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786115,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786116,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786117,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786118,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786119,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786120,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786121,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786122,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786123,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786124,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786125,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786126,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786127,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786128,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786129,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786130,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786131,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786132,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786133,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786134,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786135,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786136,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786137,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786138,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786139,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786140,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786141,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786142,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786143,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786144,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786145,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786146,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786147,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786148,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786149,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786150,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786151,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786152,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786153,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786154,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786155,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786156,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786157,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786158,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786159,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786160,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786161,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786162,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786163,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786164,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786165,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786166,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786167,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786168,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786169,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786170,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786171,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786172,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786173,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786174,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786175,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786176,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786177,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786178,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786179,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786180,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786181,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786182,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786183,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786184,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786185,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786186,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786187,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786188,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786189,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786190,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786191,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786192,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786193,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786194,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786195,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786196,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786197,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786198,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786199,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786200,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786201,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786202,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786203,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786204,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786205,GCF_000239415.1,Haplochromis_burtoni,NA,NA
SAMN09786206,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786207,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786208,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786209,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786210,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786211,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786212,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786213,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786214,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786215,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786216,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786217,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786218,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786219,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786220,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786221,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786222,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786223,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786224,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786225,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786226,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786227,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786228,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786229,GCF_000239415.1,Ctenochromis_horei,NA,NA
SAMN09786230,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786231,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786232,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786233,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786234,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786235,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786236,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786237,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786238,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786239,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786240,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786241,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786242,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786243,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786244,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786245,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786246,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786247,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786248,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786249,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786250,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786251,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786252,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09786253,GCF_900246225.1,Astatotilapia_stappersii,NA,NA
SAMN09813049,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813050,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813051,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813052,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813053,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813054,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813055,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813056,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813057,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813058,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813059,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813060,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813061,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813062,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813063,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813064,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813065,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813066,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813067,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813068,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813069,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813070,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813071,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813072,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813073,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813074,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813075,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813076,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813077,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN09813078,GCA_000180675.1,Gasterosteus_aculeatus,NA,NA
SAMN10581952,GCA_003426825.1,Eopsaltria_australis,-36.792999267578125,143.41200256347656
SAMN10592514,GCA_003426825.1,Eopsaltria_australis,-37,143.75
SAMN10592515,GCA_003426825.1,Eopsaltria_australis,-36.97700119018555,143.73599243164062
SAMN10592516,GCA_003426825.1,Eopsaltria_australis,-36.98400115966797,143.73699951171875
SAMN10592517,GCA_003426825.1,Eopsaltria_australis,-36.970001220703125,143.73300170898438
SAMN10592518,GCA_003426825.1,Eopsaltria_australis,-37.027000427246094,143.7740020751953
SAMN10592519,GCA_003426825.1,Eopsaltria_australis,-23.81999969482422,149.07000732421875
SAMN10592520,GCA_003426825.1,Eopsaltria_australis,-24.40999984741211,151.0399932861328
SAMN10592521,GCA_003426825.1,Eopsaltria_australis,-32.959999084472656,146.1649932861328
SAMN10592522,GCA_003426825.1,Eopsaltria_australis,-32.970001220703125,148.4199981689453
SAMN10592523,GCA_003426825.1,Eopsaltria_australis,-33.327999114990234,148.97500610351562
SAMN10592524,GCA_003426825.1,Eopsaltria_australis,-36.97999954223633,143.74000549316406
SAMN10592525,GCA_003426825.1,Eopsaltria_australis,-36.981998443603516,143.73399353027344
SAMN10592526,GCA_003426825.1,Eopsaltria_australis,-36.98099899291992,143.73699951171875
SAMN10592527,GCA_003426825.1,Eopsaltria_australis,-36.974998474121094,143.73599243164062
SAMN10592528,GCA_003426825.1,Eopsaltria_australis,-37.027000427246094,143.7740020751953
SAMN10592529,GCA_003426825.1,Eopsaltria_australis,-22.809999465942383,150.60000610351562
SAMN10592530,GCA_003426825.1,Eopsaltria_australis,-33.27000045776367,148.58999633789062
SAMN10592531,GCA_003426825.1,Eopsaltria_australis,-33.27000045776367,148.58999633789062
SAMN10592532,GCA_003426825.1,Eopsaltria_australis,-33.27000045776367,148.58999633789062
SAMN10617435,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617436,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617437,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617465,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617466,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617467,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617468,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617469,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617470,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617471,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617472,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617473,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617474,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617475,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617476,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617477,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617478,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617479,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617480,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617481,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617482,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617483,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617484,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617485,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617486,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617487,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617488,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617489,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617490,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617491,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617492,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617493,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617494,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617495,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617496,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617497,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617498,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617499,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617500,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617501,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617502,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617503,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617504,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617505,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617506,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617507,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617508,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617509,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617510,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617511,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617512,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10617513,GCF_000951615.1,Cyprinus_carpio,NA,NA
SAMN10662616,GCF_000951615.1,Poropuntius_huangchuchieni,NA,NA
SAMN10928540,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928541,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928542,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928543,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928544,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928545,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928546,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928547,GCA_004026145.2,Takifugu_bimaculatus,NA,NA
SAMN10928548,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928549,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928550,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928551,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928552,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928553,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928554,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928555,GCF_901000725.2,Takifugu_flavidus,NA,NA
SAMN10928556,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928557,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928558,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928559,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928560,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928561,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928562,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928563,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928564,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928565,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928566,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928567,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928568,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928569,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928570,GCF_901000725.2,Takifugu_alboplumbeus,NA,NA
SAMN10928571,GCF_901000725.2,Takifugu_obscurus,NA,NA
SAMN10928572,GCF_901000725.2,Takifugu_obscurus,NA,NA
SAMN10928573,GCF_901000725.2,Takifugu_obscurus,NA,NA
SAMN10928574,GCF_901000725.2,Takifugu_obscurus,NA,NA
SAMN10928575,GCF_901000725.2,Takifugu_obscurus,NA,NA
SAMN10928576,GCF_901000725.2,Takifugu_obscurus,NA,NA
